ente,uf,ano,grupo,contrib_previdenciaria,receita_liquida_investimentos,recursos_acumulados,data_recebimento_adesao,data_adesao,data_cert_inicial,nivel_inicial,data_renovacao_cert,nivel_atual,contrib_previdenciaria_problema,receita_liquida_investimentos_problema,recursos_acumulados_problema
AMAPORA,PR,2024,PEQUENO PORTE,3082643.84,32103212.2,21957761.53,,,,,,,False,False,False
AMERICANA,SP,2019,MÉDIO PORTE,12957143.96,41372814.59,71673493.42999999,,,,,,,False,False,False
AMERICANA,SP,2020,MÉDIO PORTE,10797786.83,34399150.36,93173178.24,,,,,,,False,False,False
AMERICANA,SP,2021,MÉDIO PORTE,13754982.85,28301367.99,99672646.93,,,,,,,False,False,False
AMERICANA,SP,2022,MÉDIO PORTE,15608798.77,37610268.28,118667822.03,,,,,,,False,False,False
AMERICANA,SP,2023,MÉDIO PORTE,17909746.97,50296082.480000004,149026369.95,,,,,,,False,False,False
AMERICANA,SP,2024,MÉDIO PORTE,14212507.17,43135463.64,194899064.95,,,,,,,False,False,False
AMETISTA DO SUL,RS,2019,PEQUENO PORTE,2142856.82,33763885.04,29217066.5,,,,,,,False,False,False
AMETISTA DO SUL,RS,2020,PEQUENO PORTE,2177441.34,31806480.24,34266928.03,,,,,,,False,False,False
AMETISTA DO SUL,RS,2021,PEQUENO PORTE,1975739.05,30405478.5,37337767.58000001,,,,,,,False,False,False
AMETISTA DO SUL,RS,2022,PEQUENO PORTE,2471478.32,33221253.03,38430187.75,,,,,,,False,False,False
AMETISTA DO SUL,RS,2023,PEQUENO PORTE,2723744.91,35738356.73,42596556.25,,,,,,,False,False,False
AMETISTA DO SUL,RS,2024,PEQUENO PORTE,3559174.64,32087869.46,47933926.17,,,,,,,False,False,False
ANAPOLIS,GO,2019,GRANDE PORTE,78620214.22,35594247.0,85319556.0,,,,,,,False,False,False
ANAPOLIS,GO,2020,GRANDE PORTE,115362347.27,29838011.52,37115684.66,,,,,,,False,False,False
ANAPOLIS,GO,2021,GRANDE PORTE,143059084.67,30070945.36,5597169.87,,,,,,,False,False,False
ANAPOLIS,GO,2022,GRANDE PORTE,190883445.5,31690413.82,585858.4099999999,,,,,,,False,False,False
ANAPOLIS,GO,2023,GRANDE PORTE,184060349.3,32055882.419999998,19961088.37,,,,,,,False,False,False
ANAPOLIS,GO,2024,GRANDE PORTE,202329028.4,31119561.58,24209597.12,2019-10-21 00:00:00,2019-10-18 00:00:00,,,,,False,False,False
ANCHIETA,ES,2019,MÉDIO PORTE,13754391.29,53275173.57,137374808.04,,,,,,,False,False,False
ANCHIETA,ES,2020,MÉDIO PORTE,15412740.35,29862452.79,163429697.43,,,,,,,False,False,False
ANCHIETA,ES,2021,MÉDIO PORTE,17299746.95,29862452.79,177258739.76,,,,,,,False,False,False
ANCHIETA,ES,2022,MÉDIO PORTE,17160571.02,29862452.79,178102071.37,,,,,,,False,False,False
ANCHIETA,ES,2023,MÉDIO PORTE,21646424.6,30310286.06,192748955.04,,,,,,,False,False,False
ANCHIETA,ES,2024,MÉDIO PORTE,24333698.18,29863135.56,213443426.34,2023-01-05 00:00:00,2022-12-18 00:00:00,,,,,False,False,False
ANDIRA,PR,2019,MÉDIO PORTE,7108211.58,34303670.66,35111624.84,,,,,,,False,False,False
ANDIRA,PR,2020,MÉDIO PORTE,7703416.77,32929484.13,42312706.92,,,,,,,False,False,False
ANDIRA,PR,2021,MÉDIO PORTE,8431485.03,28703727.77,49879995.34,,,,,,,False,False,False
ANDIRA,PR,2022,MÉDIO PORTE,9409173.18,33712708.129999995,51443039.01000001,,,,,,,False,False,False
ANDIRA,PR,2023,MÉDIO PORTE,10099740.58,38056983.7,58407521.31,,,,,,,False,False,False
ANDIRA,PR,2024,MÉDIO PORTE,11417256.81,32395766.189999998,68375010.24,2021-10-08 00:00:00,2021-10-08 00:00:00,2023-01-12 00:00:00,I,,I,False,False,False
ANDRADAS,MG,2019,MÉDIO PORTE,7422620.34,34795755.99,43510395.14999999,,,,,,,False,False,False
ANDRADAS,MG,2020,MÉDIO PORTE,8724474.51,33715138.69,51836594.73,,,,,,,False,False,False
ANDRADAS,MG,2021,MÉDIO PORTE,9672383.89,29959263.27,59792299.84,,,,,,,False,False,False
ANDRADAS,MG,2022,MÉDIO PORTE,11522333.8,35825261.58,65166615.33,,,,,,,False,False,False
ANDRADAS,MG,2023,MÉDIO PORTE,12619694.89,35498553.36,77699139.04,,,,,,,False,False,False
ANDRADAS,MG,2024,MÉDIO PORTE,9914475.91,30400015.07,90431737.16,2022-04-04 00:00:00,2022-03-31 00:00:00,,,,,False,False,False
ANGELICA,MS,2019,PEQUENO PORTE,3107631.69,31530760.88,12167993.8,,,,,,,False,False,False
ANGELICA,MS,2020,PEQUENO PORTE,4212456.71,29922651.93,15705353.27,,,,,,,False,False,False
ANGELICA,MS,2021,PEQUENO PORTE,4340505.21,29943010.41,19046529.2,,,,,,,False,False,False
ANGELICA,MS,2022,PEQUENO PORTE,5171181.46,29931439.759999998,21400033.54,,,,,,,False,False,False
ANGELICA,MS,2023,PEQUENO PORTE,4725837.33,30018704.4,25726761.93,,,,,,,False,False,False
ANGELICA,MS,2024,PEQUENO PORTE,6033397.7,30117897.97,30284661.6,2024-08-22 00:00:00,2024-03-24 00:00:00,2024-04-24 00:00:00,I,,I,False,False,False
ANGELIM,PE,2019,PEQUENO PORTE,1947116.48,29872682.59,373005.09,,,,,,,False,False,False
ANGELIM,PE,2020,PEQUENO PORTE,3192801.73,29866000.41,223470.23,,,,,,,False,False,False
ANGELIM,PE,2021,PEQUENO PORTE,3526227.35,29862501.96,255276.07,,,,,,,False,False,False
ANGELIM,PE,2022,PEQUENO PORTE,2979905.8,29862452.79,142242.31,,,,,,,False,False,False
ANGELIM,PE,2023,PEQUENO PORTE,3200552.64,29862452.79,446338.37,,,,,,,False,False,False
ANGELIM,PE,2024,PEQUENO PORTE,4700598.71,29920596.369999997,666671.83,,,,,,,False,False,False
ANGELINA,SC,2019,PEQUENO PORTE,1995299.96,33104931.13,21462245.53,,,,,,,False,False,False
ANGELINA,SC,2020,PEQUENO PORTE,2059867.11,31503630.27,25414077.07,,,,,,,False,False,False
ANGELINA,SC,2021,PEQUENO PORTE,2199507.25,30010940.09,27235980.68,,,,,,,False,False,False
ANGELINA,SC,2022,PEQUENO PORTE,2463798.83,31932488.14,28071063.86,,,,,,,False,False,False
ANGELINA,SC,2023,PEQUENO PORTE,2774043.93,34137564.81,30434370.18,,,,,,,False,False,False
ANGELINA,SC,2024,PEQUENO PORTE,2722955.59,31894068.49,35085094.36,2021-04-29 00:00:00,2021-04-27 00:00:00,,,,,False,False,False
ANGICAL DO PIAUI,PI,2019,PEQUENO PORTE,1048662.15,30116091.599999998,3211591.79,,,,,,,False,False,False
ANGICAL DO PIAUI,PI,2020,PEQUENO PORTE,1163231.46,30042894.52,3476505.33,,,,,,,False,False,False
ANGICAL DO PIAUI,PI,2021,PEQUENO PORTE,1617165.94,29877683.71,3482459.59,,,,,,,False,False,False
ANGICAL DO PIAUI,PI,2022,PEQUENO PORTE,2600029.62,30151159.16,3441880.06,,,,,,,False,False,False
ANGICAL DO PIAUI,PI,2023,PEQUENO PORTE,3286467.24,30472863.99,4321855.21,,,,,,,False,False,False
ANGICAL DO PIAUI,PI,2024,PEQUENO PORTE,3224958.76,30295851.24,5649249.38,2022-02-23 00:00:00,2021-12-14 00:00:00,,,,,False,False,False
ANGULO,PR,2019,PEQUENO PORTE,1197949.29,32461662.15,18699339.71,,,,,,,False,False,False
ANGULO,PR,2020,PEQUENO PORTE,1255346.9,31379513.06,21625117.33,,,,,,,False,False,False
ANGULO,PR,2021,PEQUENO PORTE,1684514.67,29927509.54,23603486.01,,,,,,,False,False,False
ANGULO,PR,2022,PEQUENO PORTE,2158153.34,32161132.07,24770847.59,,,,,,,False,False,False
ANGULO,PR,2023,PEQUENO PORTE,2457984.71,33822065.29,27772336.62,,,,,,,False,False,False
ANGULO,PR,2024,PEQUENO PORTE,2018281.03,31335231.7,32706566.42,,,,,,,False,False,False
ANHANGUERA,GO,2019,PEQUENO PORTE,721377.18,29990399.41,1478134.96,,,,,,,False,False,False
ANHANGUERA,GO,2020,PEQUENO PORTE,763953.58,29958968.439999998,1566134.45,,,,,,,False,False,False
ANHANGUERA,GO,2021,PEQUENO PORTE,788120.23,29923722.11,1595152.45,,,,,,,False,False,False
ANHANGUERA,GO,2022,PEQUENO PORTE,825761.43,30002609.68,1398612.0,,,,,,,False,False,False
ANHANGUERA,GO,2023,PEQUENO PORTE,1882722.49,30075177.029999997,1417783.45,,,,,,,False,False,False
ANHANGUERA,GO,2024,PEQUENO PORTE,2772423.36,30066432.14,1854126.47,,,,,,,False,False,False
ANITAPOLIS,SC,2019,PEQUENO PORTE,936707.75,31506311.07,12959283.48,,,,,,,False,False,False
ANITAPOLIS,SC,2020,PEQUENO PORTE,997910.66,30387371.56,14739837.58,,,,,,,False,False,False
ANITAPOLIS,SC,2021,PEQUENO PORTE,1071243.79,29880141.07,15518867.53,,,,,,,False,False,False
ANITAPOLIS,SC,2022,PEQUENO PORTE,1205329.3,31153532.49,15414688.46,,,,,,,False,False,False
ANITAPOLIS,SC,2023,PEQUENO PORTE,1408480.53,31879655.97,16705088.93,,,,,,,False,False,False
ANITAPOLIS,SC,2024,PEQUENO PORTE,1426583.06,31590714.669999998,18610987.51,2021-04-30 00:00:00,2021-04-28 00:00:00,,,,,False,False,False
ANTA GORDA,RS,2019,PEQUENO PORTE,2497620.05,31966104.66,20992085.09,,,,,,,False,False,False
ANTA GORDA,RS,2020,PEQUENO PORTE,2818830.5,31266775.61,23503691.72,,,,,,,False,False,False
ANTA GORDA,RS,2021,PEQUENO PORTE,2832863.33,30381284.7,25554157.53,,,,,,,False,False,False
ANTA GORDA,RS,2022,PEQUENO PORTE,2036349.5,32631177.7,26483618.24,,,,,,,False,False,False
ANTA GORDA,RS,2023,PEQUENO PORTE,1592535.78,33741516.58,28814858.48,,,,,,,False,False,False
ANTA GORDA,RS,2024,PEQUENO PORTE,2298784.89,31629565.31,32819256.4,,,,,,,False,False,False
ANTONIO ALMEIDA,PI,2019,PEQUENO PORTE,940492.51,30099786.439999998,2684978.26,,,,,,,False,False,False
ANTONIO ALMEIDA,PI,2020,PEQUENO PORTE,1059180.82,30005065.5,3145558.58,,,,,,,False,False,False
ANTONIO ALMEIDA,PI,2021,PEQUENO PORTE,1077650.08,29916496.779999997,3615430.74,,,,,,,False,False,False
ANTONIO ALMEIDA,PI,2022,PEQUENO PORTE,1558217.7,30284178.49,3903667.24,,,,,,,False,False,False
ANTONIO ALMEIDA,PI,2023,PEQUENO PORTE,2062420.32,30569325.08,4622439.59,,,,,,,False,False,False
ANTONIO ALMEIDA,PI,2024,PEQUENO PORTE,1943802.73,30303667.5,6330902.8,2021-12-14 00:00:00,2021-12-14 00:00:00,,,,,False,False,False
ANTONIO CARLOS,SC,2019,PEQUENO PORTE,3402252.1,33481895.47,28554500.16,,,,,,,False,False,False
ANTONIO CARLOS,SC,2020,PEQUENO PORTE,3566936.15,31322847.95,33620695.44000001,,,,,,,False,False,False
ANTONIO CARLOS,SC,2021,PEQUENO PORTE,3682717.71,30557613.86,36608655.17,,,,,,,False,False,False
ANTONIO CARLOS,SC,2022,PEQUENO PORTE,5148338.26,33330235.13,38328134.63,,,,,,,False,False,False
ANTONIO CARLOS,SC,2023,PEQUENO PORTE,6181590.96,36031658.81,42172341.97,,,,,,,False,False,False
ANTONIO CARLOS,SC,2024,PEQUENO PORTE,6965689.54,32863303.24,51497962.95,2021-04-30 00:00:00,2021-04-28 00:00:00,,,,,False,False,False
ANTONIO JOAO,MS,2019,PEQUENO PORTE,2579325.46,33364167.23,21210327.48,,,,,,,False,False,False
ANTONIO JOAO,MS,2020,PEQUENO PORTE,2862569.59,31318482.65,25409820.76,,,,,,,False,False,False
ANTONIO JOAO,MS,2021,PEQUENO PORTE,3246037.63,29574024.349999998,27949865.7,,,,,,,False,False,False
ANTONIO JOAO,MS,2022,PEQUENO PORTE,3535101.97,31666986.56,29323107.47,,,,,,,False,False,False
ANTONIO JOAO,MS,2023,PEQUENO PORTE,4011096.12,35064356.9,33408672.81,,,,,,,False,False,False
ANTONIO JOAO,MS,2024,PEQUENO PORTE,4769138.39,31880331.45,40300128.53,,,,,,,False,False,False
APARECIDA D'OESTE,SP,2019,PEQUENO PORTE,1641947.69,30430820.07,2864433.8,,,,,,,False,False,False
APARECIDA D'OESTE,SP,2020,PEQUENO PORTE,1568438.15,30023890.79,3185769.110000001,,,,,,,False,False,False
APARECIDA D'OESTE,SP,2021,PEQUENO PORTE,1718651.86,29867009.21,3827259.83,,,,,,,False,False,False
APARECIDA D'OESTE,SP,2022,PEQUENO PORTE,1884987.16,30246702.0,3775313.57,,,,,,,False,False,False
APARECIDA D'OESTE,SP,2023,PEQUENO PORTE,2133453.83,30473359.45,4521386.58,,,,,,,False,False,False
APARECIDA D'OESTE,SP,2024,PEQUENO PORTE,1624697.19,30179837.07,5493902.48,,,,,,,False,False,False
APARECIDA DO RIO DOCE,GO,2019,PEQUENO PORTE,1792853.3,30681952.7,7029842.310000001,,,,,,,False,False,False
APARECIDA DO RIO DOCE,GO,2020,PEQUENO PORTE,2592989.21,30335568.55,7623135.59,,,,,,,False,False,False
APARECIDA DO RIO DOCE,GO,2021,PEQUENO PORTE,2811246.85,30116284.099999998,8530652.370000001,,,,,,,False,False,False
APARECIDA DO RIO DOCE,GO,2022,PEQUENO PORTE,3490592.89,30650581.74,9018666.710000005,,,,,,,False,False,False
APARECIDA DO RIO DOCE,GO,2023,PEQUENO PORTE,3729696.65,31124869.49,10078499.05,,,,,,,False,False,False
APARECIDA DO RIO DOCE,GO,2024,PEQUENO PORTE,3953611.2,30796519.57,11802170.01,,,,,,,False,False,False
APARECIDA DO TABOADO,MS,2019,MÉDIO PORTE,15010080.54,34362848.19,48192989.90000001,,,,,,,False,False,False
APARECIDA DO TABOADO,MS,2020,MÉDIO PORTE,17018352.07,29939575.06,60861036.1,,,,,,,False,False,False
APARECIDA DO TABOADO,MS,2021,MÉDIO PORTE,17859762.79,31567468.41,77547770.63000001,,,,,,,False,False,False
APARECIDA DO TABOADO,MS,2022,MÉDIO PORTE,20660478.95,38275325.69,83661852.52000001,,,,,,,False,False,False
APARECIDA DO TABOADO,MS,2023,MÉDIO PORTE,21242973.84,46242080.73,92617156.51,,,,,,,False,False,False
APARECIDA DO TABOADO,MS,2024,MÉDIO PORTE,26033104.38,37461088.21,110996605.55,,,,,,,False,False,False
APERIBE,RJ,2019,MÉDIO PORTE,2787764.85,30065142.07,12505934.01,,,,,,,False,False,False
APERIBE,RJ,2020,MÉDIO PORTE,2206080.93,29874446.71,15321902.63,,,,,,,False,False,False
APERIBE,RJ,2021,MÉDIO PORTE,5629134.71,29863348.79,15612409.23,,,,,,,False,False,False
APERIBE,RJ,2022,MÉDIO PORTE,6887639.7,29869249.599999998,19396636.98,,,,,,,False,False,False
APERIBE,RJ,2023,MÉDIO PORTE,6769876.89,32932812.869999997,23733725.57,,,,,,,False,False,False
APERIBE,RJ,2024,MÉDIO PORTE,6136997.05,31328584.52,27139001.78,,,,,,,False,False,False
AQUIDAUANA,MS,2019,MÉDIO PORTE,9038543.19,37304006.49,44918277.3,,,,,,,False,False,False
AQUIDAUANA,MS,2020,MÉDIO PORTE,9364938.88,39039383.61,50850639.53,,,,,,,False,False,False
AQUIDAUANA,MS,2021,MÉDIO PORTE,11051922.42,34057140.25,53840301.45,,,,,,,False,False,False
AQUIDAUANA,MS,2022,MÉDIO PORTE,14392229.03,37477455.65,50434957.63,,,,,,,False,False,False
AQUIDAUANA,MS,2023,MÉDIO PORTE,15709734.22,39375202.06,49379176.4,,,,,,,False,False,False
AQUIDAUANA,MS,2024,MÉDIO PORTE,15630397.58,30743154.82,48542452.36,2019-12-20 00:00:00,2019-10-29 00:00:00,2021-10-22 00:00:00,I,2025-01-15 00:00:00,II,False,False,False
ARACARIGUAMA,SP,2019,MÉDIO PORTE,5226137.26,35570675.01,51736016.32,,,,,,,False,False,False
ARACARIGUAMA,SP,2020,MÉDIO PORTE,2742901.51,33336662.15,58818683.24,,,,,,,False,False,False
ARACARIGUAMA,SP,2021,MÉDIO PORTE,9454641.66,29862452.79,67158250.65,,,,,,,False,False,False
ARACARIGUAMA,SP,2022,MÉDIO PORTE,7877180.19,29862452.79,71519207.54,,,,,,,False,False,False
ARACARIGUAMA,SP,2023,MÉDIO PORTE,9656782.43,31800571.16,80505611.68,,,,,,,False,False,False
ARACARIGUAMA,SP,2024,MÉDIO PORTE,6050618.39,30422054.38,94129123.66,2024-08-22 00:00:00,2024-07-30 00:00:00,,,,,False,False,False
ARACOIABA,PE,2019,PEQUENO PORTE,2616182.17,30842854.49,8529065.33,,,,,,,False,False,False
ARACOIABA,PE,2020,PEQUENO PORTE,2717064.8,30152122.41,10771611.37,,,,,,,False,False,False
ARACOIABA,PE,2021,PEQUENO PORTE,4040416.95,30050324.5,13832875.99,,,,,,,False,False,False
ARACOIABA,PE,2022,PEQUENO PORTE,4268805.23,30835355.06,16931423.23,,,,,,,False,False,False
ARACOIABA,PE,2023,PEQUENO PORTE,3883331.49,33011556.57,21011425.95,,,,,,,False,False,False
ARACOIABA,PE,2024,PEQUENO PORTE,3961689.42,30827169.48,25897267.0,2021-12-30 00:00:00,2021-12-30 00:00:00,,,,,False,False,False
ARACU,GO,2019,PEQUENO PORTE,1384866.08,29870778.119999997,473588.1799999999,,,,,,,False,False,False
ARACU,GO,2020,PEQUENO PORTE,1801599.68,29871438.07,473254.8399999999,,,,,,,False,False,False
ARACU,GO,2021,PEQUENO PORTE,2320585.53,29875564.27,380508.6,,,,,,,False,False,False
ARACU,GO,2022,PEQUENO PORTE,2803375.26,29932169.81,16274.5,,,,,,,False,False,False
ARACU,GO,2023,PEQUENO PORTE,3630095.22,29967224.47,874530.22,,,,,,,False,False,False
ARACU,GO,2024,PEQUENO PORTE,3945033.52,30044142.4,1724519.05,,,,,,,False,False,False
ARAGUAINHA,MT,2019,PEQUENO PORTE,1021177.25,29862534.99,13145.54,,,,,,,False,False,False
ARAGUAINHA,MT,2020,PEQUENO PORTE,808870.38,29863442.15,13229.45,,,,,,,False,False,False
ARAGUAINHA,MT,2021,PEQUENO PORTE,1561935.73,29861290.7,156223.97,,,,,,,False,False,False
ARAGUAINHA,MT,2022,PEQUENO PORTE,1784669.61,29897733.919999998,345471.4699999999,,,,,,,False,False,False
ARAGUAINHA,MT,2023,PEQUENO PORTE,1214778.12,29971843.9,405450.13,,,,,,,False,False,False
ARAGUAINHA,MT,2024,PEQUENO PORTE,1543781.73,29876870.41,1392758.66,,,,,,,False,False,False
ARAGUATINS,TO,2019,MÉDIO PORTE,3068281.18,32745770.65,28773452.49,,,,,,,False,False,False
ARAGUATINS,TO,2020,MÉDIO PORTE,2247511.16,32897395.27,33993889.03,,,,,,,False,False,False
ARAGUATINS,TO,2021,MÉDIO PORTE,6658063.67,31941775.06,38445075.49,,,,,,,False,False,False
ARAGUATINS,TO,2022,MÉDIO PORTE,7614564.32,33151110.43,43481935.64,,,,,,,False,False,False
ARAGUATINS,TO,2023,MÉDIO PORTE,3414489.63,35503612.12,50273367.37,,,,,,,False,False,False
ARAGUATINS,TO,2024,MÉDIO PORTE,4708764.42,35450072.41,58157725.22,,,,,,,False,False,False
ARAL MOREIRA,MS,2019,PEQUENO PORTE,897012.77,29862452.79,7054741.53,,,,,,,False,False,False
ARAL MOREIRA,MS,2020,PEQUENO PORTE,877680.32,29862452.79,7450656.41,,,,,,,False,False,False
ARAL MOREIRA,MS,2021,PEQUENO PORTE,2442908.89,29862452.79,9689898.83,,,,,,,False,False,False
ARAL MOREIRA,MS,2022,PEQUENO PORTE,1209388.72,29862452.79,12507747.6,,,,,,,False,False,False
ARAL MOREIRA,MS,2023,PEQUENO PORTE,1404203.78,29862452.79,15605478.78,,,,,,,False,False,False
ARAL MOREIRA,MS,2024,PEQUENO PORTE,1283268.56,30739209.89,18042469.77,,,,,,,False,False,False
ARANDU,SP,2019,PEQUENO PORTE,3593541.78,31484123.52,13042806.58,,,,,,,False,False,False
ARANDU,SP,2020,PEQUENO PORTE,2273423.93,30993691.61,16810140.0,,,,,,,False,False,False
ARANDU,SP,2021,PEQUENO PORTE,3205289.25,30327230.9,19349838.58,,,,,,,False,False,False
ARANDU,SP,2022,PEQUENO PORTE,3032020.84,31478375.04,21875633.65,,,,,,,False,False,False
ARANDU,SP,2023,PEQUENO PORTE,3911411.85,33566781.46,26268455.95,,,,,,,False,False,False
ARANDU,SP,2024,PEQUENO PORTE,4613835.75,31370340.18,32369633.38,,,,,,,False,False,False
ARAPIRACA,AL,2019,GRANDE PORTE,36479408.2,37285608.08,45289028.72,,,,,,,False,False,False
ARAPIRACA,AL,2020,GRANDE PORTE,36760199.54,32645569.599999998,55055470.92,,,,,,,False,False,False
ARAPIRACA,AL,2021,GRANDE PORTE,37268095.54,29388655.23,47570965.15000001,,,,,,,False,False,False
ARAPIRACA,AL,2022,MÉDIO PORTE,40434663.42,32821572.75,37671028.37,,,,,,,False,False,False
ARAPIRACA,AL,2023,GRANDE PORTE,59548513.03,33478137.11,31518041.7,,,,,,,False,False,False
ARAPIRACA,AL,2024,GRANDE PORTE,159347819.33,32138954.81,32948229.94,,,,,,,False,False,False
ARAPOTI,PR,2019,MÉDIO PORTE,7498587.49,39648324.69,51730001.46,,,,,,,False,False,False
ARAPOTI,PR,2020,MÉDIO PORTE,7950731.56,39746180.89,61315745.67,,,,,,,False,False,False
ARAPOTI,PR,2021,MÉDIO PORTE,9627915.98,29337584.56,64985651.55,,,,,,,False,False,False
ARAPOTI,PR,2022,MÉDIO PORTE,11068160.42,33854707.2,64077321.38,,,,,,,False,False,False
ARAPOTI,PR,2023,MÉDIO PORTE,12284303.5,40033073.6,66356879.02,,,,,,,False,False,False
ARAPOTI,PR,2024,MÉDIO PORTE,15797817.26,32444524.95,79485620.59,,,,,,,False,False,False
ARAPUTANGA,MT,2019,PEQUENO PORTE,3994852.59,29906608.009999998,33052538.24000001,,,,,,,False,False,False
ARAPUTANGA,MT,2020,PEQUENO PORTE,4449795.37,29921918.3,38741698.69000001,,,,,,,False,False,False
ARAPUTANGA,MT,2021,PEQUENO PORTE,4769880.21,29919347.869999997,44187296.94000001,,,,,,,False,False,False
ARAPUTANGA,MT,2022,PEQUENO PORTE,5283360.71,29987468.22,46783048.14,,,,,,,False,False,False
ARAPUTANGA,MT,2023,PEQUENO PORTE,5759610.29,30041153.89,51425056.09,,,,,,,False,False,False
ARAPUTANGA,MT,2024,PEQUENO PORTE,6339981.75,30625285.61,60861025.42,,,,,,,False,False,False
ARARIPE,CE,2019,MÉDIO PORTE,5902905.5,33830328.82,28929607.9,,,,,,,False,False,False
ARARIPE,CE,2020,MÉDIO PORTE,3324916.59,32154241.46,32664308.42,,,,,,,False,False,False
ARARIPE,CE,2021,MÉDIO PORTE,7804493.86,30341058.65,35030382.79,,,,,,,False,False,False
ARARIPE,CE,2022,MÉDIO PORTE,12714914.3,33237156.439999998,39341203.11,,,,,,,False,False,False
ARARIPE,CE,2023,MÉDIO PORTE,6341027.85,35726095.55,44163259.39,,,,,,,False,False,False
ARARIPE,CE,2024,MÉDIO PORTE,9685944.53,32092087.349999998,50335472.44,,,,,,,False,False,False
ARARIPINA,PE,2019,MÉDIO PORTE,13019240.68,29864398.27,622329.12,,,,,,,False,False,False
ARARIPINA,PE,2020,MÉDIO PORTE,12811719.19,29862886.68,10131.49,,,,,,,False,False,False
ARARIPINA,PE,2021,MÉDIO PORTE,18247497.31,29890709.68,1178199.33,,,,,,,False,False,False
ARARIPINA,PE,2022,GRANDE PORTE,20034756.28,30067244.919999998,2543814.21,,,,,,,False,False,False
ARARIPINA,PE,2023,MÉDIO PORTE,29170558.4,29891946.419999998,1221416.69,,,,,,,False,False,False
ARARIPINA,PE,2024,MÉDIO PORTE,33409413.42,30349700.779999997,1282203.86,,,,,,,False,False,False
ARCEBURGO,MG,2019,PEQUENO PORTE,1667841.87,31597774.88,16367050.54,,,,,,,False,False,False
ARCEBURGO,MG,2020,PEQUENO PORTE,1873509.22,32340634.74,19097543.58,,,,,,,False,False,False
ARCEBURGO,MG,2021,PEQUENO PORTE,2210427.78,30821993.91,22189590.45,,,,,,,False,False,False
ARCEBURGO,MG,2022,PEQUENO PORTE,2707489.44,32309106.68,23604669.41,,,,,,,False,False,False
ARCEBURGO,MG,2023,PEQUENO PORTE,3257389.5,33160095.259999998,26683721.97,,,,,,,False,False,False
ARCEBURGO,MG,2024,PEQUENO PORTE,3497620.46,31816001.259999998,31151771.03,,,,,,,False,False,False
ARCOVERDE,PE,2019,MÉDIO PORTE,10502863.49,30430048.21,7750988.210000001,,,,,,,False,False,False
ARCOVERDE,PE,2020,MÉDIO PORTE,12382566.26,30205219.38,10547195.57,,,,,,,False,False,False
ARCOVERDE,PE,2021,MÉDIO PORTE,13692378.96,29969455.22,5532113.53,,,,,,,False,False,False
ARCOVERDE,PE,2022,MÉDIO PORTE,21358776.69,30003041.61,1110516.41,,,,,,,False,False,False
ARCOVERDE,PE,2023,MÉDIO PORTE,16743447.3,30002473.5,792032.41,,,,,,,False,False,False
ARCOVERDE,PE,2024,MÉDIO PORTE,17849820.55,29947639.509999998,965625.71,,,,,,,False,False,False
AREAL,RJ,2019,MÉDIO PORTE,5935824.12,34048336.08,30004711.73,,,,,,,False,False,False
AREAL,RJ,2020,MÉDIO PORTE,3789251.45,35084376.33,32262668.48,,,,,,,False,False,False
AREAL,RJ,2021,MÉDIO PORTE,7994226.21,32902856.02,34377239.59,,,,,,,False,False,False
AREAL,RJ,2022,MÉDIO PORTE,9801017.23,35618190.4,38568242.95,,,,,,,False,False,False
AREAL,RJ,2023,MÉDIO PORTE,9589584.03,38918092.379999995,45005342.02,,,,,,,False,False,False
AREAL,RJ,2024,MÉDIO PORTE,10979686.76,35970558.56,56892083.14,,,,,,,False,False,False
ARIPUANA,MT,2019,MÉDIO PORTE,4611893.74,36921991.65,37992365.76,,,,,,,False,False,False
ARIPUANA,MT,2020,MÉDIO PORTE,5822498.47,33141795.64,46900343.01000001,,,,,,,False,False,False
ARIPUANA,MT,2021,MÉDIO PORTE,5960951.34,29915089.31,53783371.03,,,,,,,False,False,False
ARIPUANA,MT,2022,MÉDIO PORTE,9464699.93,33437586.4,56909075.86000001,,,,,,,False,False,False
ARIPUANA,MT,2023,MÉDIO PORTE,10785070.71,40053224.29,65029078.15,,,,,,,False,False,False
ARIPUANA,MT,2024,MÉDIO PORTE,12141451.27,35722975.67,81442146.16,,,,,,,False,False,False
ARMACAO DOS BUZIOS,RJ,2019,MÉDIO PORTE,16708570.88,39648228.01,70346641.36999999,,,,,,,False,False,False
ARMACAO DOS BUZIOS,RJ,2020,MÉDIO PORTE,21905495.43,34303648.41,90922154.27,,,,,,,False,False,False
ARMACAO DOS BUZIOS,RJ,2021,MÉDIO PORTE,24817371.32,29398277.27,100275379.34,,,,,,,False,False,False
ARMACAO DOS BUZIOS,RJ,2022,MÉDIO PORTE,27451252.79,36850866.73,141697681.75,,,,,,,False,False,False
ARMACAO DOS BUZIOS,RJ,2023,MÉDIO PORTE,32741003.57,49667133.5,174569975.12,,,,,,,False,False,False
ARMACAO DOS BUZIOS,RJ,2024,MÉDIO PORTE,31048415.64,49145664.93,230588968.97,2024-02-07 00:00:00,2023-03-26 00:00:00,2023-12-07 00:00:00,I,,I,False,False,False
